target word,Sentence,acc_subs,unacc_subs,prof_acc_subs,prof_unacc_subs,t_words_cefr,prof_acc_cefr,prof_unacc_cefr,clean_sentence,target_clean,substitute,source_row_idx,dataset,target1,substitute1,target1_offset,target1_end,target2_options_json,num_target2_options,num_total_candidates2
admires,"If there is someone who has tried to do something that has been tried by anyone yet and succeeded by doing it, everyone **admires** him/her for taking risks.","['respects', 'appreciates']","['honors', 'commends', 'venerates']","['respects', 'appreciates']",[],2,"[2, 2]",[],"If there is someone who has tried to do something that has been tried by anyone yet and succeeded by doing it, everyone admires him/her for taking risks.",admires,respects,811,prolex,admires,respects,120,127,"[{""target2"": ""someone"", ""target2_offset"": 12, ""target2_end"": 19, ""target2_pos"": ""NN"", ""target2_rank"": 3, ""candidates"": [""person"", ""individual"", ""soul"", ""mortal"", ""somebody""]}, {""target2"": ""tried"", ""target2_offset"": 28, ""target2_end"": 33, ""target2_pos"": ""VBN"", ""target2_rank"": 6, ""candidates"": [""attempted"", ""tested"", ""sampled"", ""tasted"", ""strained"", ""examined"", ""judged"", ""proved"", ""assayed"", ""rendered"", ""stressed""]}, {""target2"": ""tried"", ""target2_offset"": 64, ""target2_end"": 69, ""target2_pos"": ""VBN"", ""target2_rank"": 13, ""candidates"": [""attempted"", ""tested"", ""sampled"", ""tasted"", ""strained"", ""examined"", ""judged"", ""proved"", ""assayed"", ""rendered"", ""stressed""]}, {""target2"": ""succeeded"", ""target2_offset"": 88, ""target2_end"": 97, ""target2_pos"": ""VBN"", ""target2_rank"": 18, ""candidates"": [""succeed"", ""followed""]}, {""target2"": ""doing"", ""target2_offset"": 101, ""target2_end"": 106, ""target2_pos"": ""VBG"", ""target2_rank"": 20, ""candidates"": [""making"", ""causing"", ""performing"", ""acting"", ""behaving"", ""exercising"", ""practicing"", ""serving"", ""arranging"", ""coming"", ""dressing"", ""managing"", ""answering"", ""executing""]}]",5,43
admires,"If there is someone who has tried to do something that has been tried by anyone yet and succeeded by doing it, everyone **admires** him/her for taking risks.","['respects', 'appreciates']","['honors', 'commends', 'venerates']","['respects', 'appreciates']",[],2,"[2, 2]",[],"If there is someone who has tried to do something that has been tried by anyone yet and succeeded by doing it, everyone admires him/her for taking risks.",admires,appreciates,812,prolex,admires,appreciates,120,127,"[{""target2"": ""someone"", ""target2_offset"": 12, ""target2_end"": 19, ""target2_pos"": ""NN"", ""target2_rank"": 3, ""candidates"": [""person"", ""individual"", ""soul"", ""mortal"", ""somebody""]}, {""target2"": ""tried"", ""target2_offset"": 28, ""target2_end"": 33, ""target2_pos"": ""VBN"", ""target2_rank"": 6, ""candidates"": [""attempted"", ""tested"", ""sampled"", ""tasted"", ""strained"", ""examined"", ""judged"", ""proved"", ""assayed"", ""rendered"", ""stressed""]}, {""target2"": ""tried"", ""target2_offset"": 64, ""target2_end"": 69, ""target2_pos"": ""VBN"", ""target2_rank"": 13, ""candidates"": [""attempted"", ""tested"", ""sampled"", ""tasted"", ""strained"", ""examined"", ""judged"", ""proved"", ""assayed"", ""rendered"", ""stressed""]}, {""target2"": ""succeeded"", ""target2_offset"": 88, ""target2_end"": 97, ""target2_pos"": ""VBN"", ""target2_rank"": 18, ""candidates"": [""succeed"", ""followed""]}, {""target2"": ""doing"", ""target2_offset"": 101, ""target2_end"": 106, ""target2_pos"": ""VBG"", ""target2_rank"": 20, ""candidates"": [""making"", ""causing"", ""performing"", ""acting"", ""behaving"", ""exercising"", ""practicing"", ""serving"", ""arranging"", ""coming"", ""dressing"", ""managing"", ""answering"", ""executing""]}]",5,43
sports,"Actually, young people can find so many different **sports** activities that can build them up where cardio work would be covert, also all the muscles of their bodies.","['athletic', 'fitness', 'exercise', 'physical', 'recreational']",[],"['athletic', 'fitness', 'exercise', 'physical', 'recreational']",[],0,"[2, 2, 0, 1, 5]",[],"Actually, young people can find so many different sports activities that can build them up where cardio work would be covert, also all the muscles of their bodies.",sports,athletic,813,prolex,sports,athletic,50,56,"[{""target2"": ""Actually"", ""target2_offset"": 0, ""target2_end"": 8, ""target2_pos"": ""RB"", ""target2_rank"": 0, ""candidates"": [""Really""]}, {""target2"": ""young"", ""target2_offset"": 10, ""target2_end"": 15, ""target2_pos"": ""JJ"", ""target2_rank"": 2, ""candidates"": [""youthful"", ""new"", ""immature""]}, {""target2"": ""people"", ""target2_offset"": 16, ""target2_end"": 22, ""target2_pos"": ""NNS"", ""target2_rank"": 3, ""candidates"": [""mass"", ""masses""]}, {""target2"": ""find"", ""target2_offset"": 27, ""target2_end"": 31, ""target2_pos"": ""VB"", ""target2_rank"": 5, ""candidates"": [""feel"", ""see"", ""determine"", ""get"", ""notice"", ""observe"", ""receive"", ""detect"", ""discover"", ""obtain"", ""retrieve"", ""recover"", ""encounter"", ""witness"", ""regain"", ""ascertain"", ""bump"", ""rule"", ""incur"", ""chance"", ""happen""]}, {""target2"": ""different"", ""target2_offset"": 40, ""target2_end"": 49, ""target2_pos"": ""JJ"", ""target2_rank"": 8, ""candidates"": [""unlike"", ""dissimilar""]}]",5,29
sports,"Actually, young people can find so many different **sports** activities that can build them up where cardio work would be covert, also all the muscles of their bodies.","['athletic', 'fitness', 'exercise', 'physical', 'recreational']",[],"['athletic', 'fitness', 'exercise', 'physical', 'recreational']",[],0,"[2, 2, 0, 1, 5]",[],"Actually, young people can find so many different sports activities that can build them up where cardio work would be covert, also all the muscles of their bodies.",sports,fitness,814,prolex,sports,fitness,50,56,"[{""target2"": ""Actually"", ""target2_offset"": 0, ""target2_end"": 8, ""target2_pos"": ""RB"", ""target2_rank"": 0, ""candidates"": [""Really""]}, {""target2"": ""young"", ""target2_offset"": 10, ""target2_end"": 15, ""target2_pos"": ""JJ"", ""target2_rank"": 2, ""candidates"": [""youthful"", ""new"", ""immature""]}, {""target2"": ""people"", ""target2_offset"": 16, ""target2_end"": 22, ""target2_pos"": ""NNS"", ""target2_rank"": 3, ""candidates"": [""mass"", ""masses""]}, {""target2"": ""find"", ""target2_offset"": 27, ""target2_end"": 31, ""target2_pos"": ""VB"", ""target2_rank"": 5, ""candidates"": [""feel"", ""see"", ""determine"", ""get"", ""notice"", ""observe"", ""receive"", ""detect"", ""discover"", ""obtain"", ""retrieve"", ""recover"", ""encounter"", ""witness"", ""regain"", ""ascertain"", ""bump"", ""rule"", ""incur"", ""chance"", ""happen""]}, {""target2"": ""different"", ""target2_offset"": 40, ""target2_end"": 49, ""target2_pos"": ""JJ"", ""target2_rank"": 8, ""candidates"": [""unlike"", ""dissimilar""]}]",5,29
sports,"Actually, young people can find so many different **sports** activities that can build them up where cardio work would be covert, also all the muscles of their bodies.","['athletic', 'fitness', 'exercise', 'physical', 'recreational']",[],"['athletic', 'fitness', 'exercise', 'physical', 'recreational']",[],0,"[2, 2, 0, 1, 5]",[],"Actually, young people can find so many different sports activities that can build them up where cardio work would be covert, also all the muscles of their bodies.",sports,exercise,815,prolex,sports,exercise,50,56,"[{""target2"": ""Actually"", ""target2_offset"": 0, ""target2_end"": 8, ""target2_pos"": ""RB"", ""target2_rank"": 0, ""candidates"": [""Really""]}, {""target2"": ""young"", ""target2_offset"": 10, ""target2_end"": 15, ""target2_pos"": ""JJ"", ""target2_rank"": 2, ""candidates"": [""youthful"", ""new"", ""immature""]}, {""target2"": ""people"", ""target2_offset"": 16, ""target2_end"": 22, ""target2_pos"": ""NNS"", ""target2_rank"": 3, ""candidates"": [""mass"", ""masses""]}, {""target2"": ""find"", ""target2_offset"": 27, ""target2_end"": 31, ""target2_pos"": ""VB"", ""target2_rank"": 5, ""candidates"": [""feel"", ""see"", ""determine"", ""get"", ""notice"", ""observe"", ""receive"", ""detect"", ""discover"", ""obtain"", ""retrieve"", ""recover"", ""encounter"", ""witness"", ""regain"", ""ascertain"", ""bump"", ""rule"", ""incur"", ""chance"", ""happen""]}, {""target2"": ""different"", ""target2_offset"": 40, ""target2_end"": 49, ""target2_pos"": ""JJ"", ""target2_rank"": 8, ""candidates"": [""unlike"", ""dissimilar""]}]",5,29
sports,"Actually, young people can find so many different **sports** activities that can build them up where cardio work would be covert, also all the muscles of their bodies.","['athletic', 'fitness', 'exercise', 'physical', 'recreational']",[],"['athletic', 'fitness', 'exercise', 'physical', 'recreational']",[],0,"[2, 2, 0, 1, 5]",[],"Actually, young people can find so many different sports activities that can build them up where cardio work would be covert, also all the muscles of their bodies.",sports,physical,816,prolex,sports,physical,50,56,"[{""target2"": ""Actually"", ""target2_offset"": 0, ""target2_end"": 8, ""target2_pos"": ""RB"", ""target2_rank"": 0, ""candidates"": [""Really""]}, {""target2"": ""young"", ""target2_offset"": 10, ""target2_end"": 15, ""target2_pos"": ""JJ"", ""target2_rank"": 2, ""candidates"": [""youthful"", ""new"", ""immature""]}, {""target2"": ""people"", ""target2_offset"": 16, ""target2_end"": 22, ""target2_pos"": ""NNS"", ""target2_rank"": 3, ""candidates"": [""mass"", ""masses""]}, {""target2"": ""find"", ""target2_offset"": 27, ""target2_end"": 31, ""target2_pos"": ""VB"", ""target2_rank"": 5, ""candidates"": [""feel"", ""see"", ""determine"", ""get"", ""notice"", ""observe"", ""receive"", ""detect"", ""discover"", ""obtain"", ""retrieve"", ""recover"", ""encounter"", ""witness"", ""regain"", ""ascertain"", ""bump"", ""rule"", ""incur"", ""chance"", ""happen""]}, {""target2"": ""different"", ""target2_offset"": 40, ""target2_end"": 49, ""target2_pos"": ""JJ"", ""target2_rank"": 8, ""candidates"": [""unlike"", ""dissimilar""]}]",5,29
sports,"Actually, young people can find so many different **sports** activities that can build them up where cardio work would be covert, also all the muscles of their bodies.","['athletic', 'fitness', 'exercise', 'physical', 'recreational']",[],"['athletic', 'fitness', 'exercise', 'physical', 'recreational']",[],0,"[2, 2, 0, 1, 5]",[],"Actually, young people can find so many different sports activities that can build them up where cardio work would be covert, also all the muscles of their bodies.",sports,recreational,817,prolex,sports,recreational,50,56,"[{""target2"": ""Actually"", ""target2_offset"": 0, ""target2_end"": 8, ""target2_pos"": ""RB"", ""target2_rank"": 0, ""candidates"": [""Really""]}, {""target2"": ""young"", ""target2_offset"": 10, ""target2_end"": 15, ""target2_pos"": ""JJ"", ""target2_rank"": 2, ""candidates"": [""youthful"", ""new"", ""immature""]}, {""target2"": ""people"", ""target2_offset"": 16, ""target2_end"": 22, ""target2_pos"": ""NNS"", ""target2_rank"": 3, ""candidates"": [""mass"", ""masses""]}, {""target2"": ""find"", ""target2_offset"": 27, ""target2_end"": 31, ""target2_pos"": ""VB"", ""target2_rank"": 5, ""candidates"": [""feel"", ""see"", ""determine"", ""get"", ""notice"", ""observe"", ""receive"", ""detect"", ""discover"", ""obtain"", ""retrieve"", ""recover"", ""encounter"", ""witness"", ""regain"", ""ascertain"", ""bump"", ""rule"", ""incur"", ""chance"", ""happen""]}, {""target2"": ""different"", ""target2_offset"": 40, ""target2_end"": 49, ""target2_pos"": ""JJ"", ""target2_rank"": 8, ""candidates"": [""unlike"", ""dissimilar""]}]",5,29
school,"for example, if the students study business at **school**, after they finish **school**.","['university', 'college']","['academy', 'institution', 'educational establishment']","['university', 'college']",[],-1,"[0, 0]",[],"for example, if the students study business at school, after they finish school.",school,university,818,prolex,school,university,47,53,"[{""target2"": ""example"", ""target2_offset"": 4, ""target2_end"": 11, ""target2_pos"": ""NN"", ""target2_rank"": 1, ""candidates"": [""case"", ""instance"", ""lesson"", ""model"", ""exercise"", ""illustration"", ""representative""]}, {""target2"": ""students"", ""target2_offset"": 20, ""target2_end"": 28, ""target2_pos"": ""NNS"", ""target2_rank"": 5, ""candidates"": [""pupils"", ""scholars""]}, {""target2"": ""study"", ""target2_offset"": 29, ""target2_end"": 34, ""target2_pos"": ""VBP"", ""target2_rank"": 6, ""candidates"": [""consider"", ""analyze"", ""examine"", ""take"", ""contemplate"", ""read"", ""learn"", ""analyse"", ""canvas""]}, {""target2"": ""business"", ""target2_offset"": 35, ""target2_end"": 43, ""target2_pos"": ""NN"", ""target2_rank"": 7, ""candidates"": [""job"", ""occupation"", ""line"", ""concern""]}, {""target2"": ""finish"", ""target2_offset"": 66, ""target2_end"": 72, ""target2_pos"": ""VBP"", ""target2_rank"": 13, ""candidates"": [""end"", ""complete"", ""cease"", ""terminate"", ""stop""]}]",5,27
school,"for example, if the students study business at **school**, after they finish **school**.","['university', 'college']","['academy', 'institution', 'educational establishment']","['university', 'college']",[],-1,"[0, 0]",[],"for example, if the students study business at school, after they finish school.",school,college,819,prolex,school,college,47,53,"[{""target2"": ""example"", ""target2_offset"": 4, ""target2_end"": 11, ""target2_pos"": ""NN"", ""target2_rank"": 1, ""candidates"": [""case"", ""instance"", ""lesson"", ""model"", ""exercise"", ""illustration"", ""representative""]}, {""target2"": ""students"", ""target2_offset"": 20, ""target2_end"": 28, ""target2_pos"": ""NNS"", ""target2_rank"": 5, ""candidates"": [""pupils"", ""scholars""]}, {""target2"": ""study"", ""target2_offset"": 29, ""target2_end"": 34, ""target2_pos"": ""VBP"", ""target2_rank"": 6, ""candidates"": [""consider"", ""analyze"", ""examine"", ""take"", ""contemplate"", ""read"", ""learn"", ""analyse"", ""canvas""]}, {""target2"": ""business"", ""target2_offset"": 35, ""target2_end"": 43, ""target2_pos"": ""NN"", ""target2_rank"": 7, ""candidates"": [""job"", ""occupation"", ""line"", ""concern""]}, {""target2"": ""finish"", ""target2_offset"": 66, ""target2_end"": 72, ""target2_pos"": ""VBP"", ""target2_rank"": 13, ""candidates"": [""end"", ""complete"", ""cease"", ""terminate"", ""stop""]}]",5,27
master,"thus, in the same way i believe that a personshould be the **master** of one and then the jack of all other trades.","['expert', 'specialist']","['pro', 'guru', 'adept']",['specialist'],['expert'],3,[3],[1],"thus, in the same way i believe that a personshould be the master of one and then the jack of all other trades.",master,expert,820,prolex,master,expert,59,65,"[{""target2"": ""thus"", ""target2_offset"": 0, ""target2_end"": 4, ""target2_pos"": ""RB"", ""target2_rank"": 0, ""candidates"": [""therefore"", ""hence"", ""so""]}, {""target2"": ""same"", ""target2_offset"": 13, ""target2_end"": 17, ""target2_pos"": ""JJ"", ""target2_rank"": 4, ""candidates"": [""like""]}, {""target2"": ""believe"", ""target2_offset"": 24, ""target2_end"": 31, ""target2_pos"": ""VBP"", ""target2_rank"": 7, ""candidates"": [""think"", ""conceive"", ""trust"", ""consider""]}, {""target2"": ""jack"", ""target2_offset"": 86, ""target2_end"": 90, ""target2_pos"": ""NN"", ""target2_rank"": 19, ""candidates"": [""gob"", ""jak"", ""tar"", ""shit"", ""squat""]}, {""target2"": ""other"", ""target2_offset"": 98, ""target2_end"": 103, ""target2_pos"": ""JJ"", ""target2_rank"": 22, ""candidates"": [""early"", ""former""]}]",5,15
master,"thus, in the same way i believe that a personshould be the **master** of one and then the jack of all other trades.","['expert', 'specialist']","['pro', 'guru', 'adept']",['specialist'],['expert'],3,[3],[1],"thus, in the same way i believe that a personshould be the master of one and then the jack of all other trades.",master,specialist,821,prolex,master,specialist,59,65,"[{""target2"": ""thus"", ""target2_offset"": 0, ""target2_end"": 4, ""target2_pos"": ""RB"", ""target2_rank"": 0, ""candidates"": [""therefore"", ""hence"", ""so""]}, {""target2"": ""same"", ""target2_offset"": 13, ""target2_end"": 17, ""target2_pos"": ""JJ"", ""target2_rank"": 4, ""candidates"": [""like""]}, {""target2"": ""believe"", ""target2_offset"": 24, ""target2_end"": 31, ""target2_pos"": ""VBP"", ""target2_rank"": 7, ""candidates"": [""think"", ""conceive"", ""trust"", ""consider""]}, {""target2"": ""jack"", ""target2_offset"": 86, ""target2_end"": 90, ""target2_pos"": ""NN"", ""target2_rank"": 19, ""candidates"": [""gob"", ""jak"", ""tar"", ""shit"", ""squat""]}, {""target2"": ""other"", ""target2_offset"": 98, ""target2_end"": 103, ""target2_pos"": ""JJ"", ""target2_rank"": 22, ""candidates"": [""early"", ""former""]}]",5,15
