row_idx,dataset,sentence,changed_sentence_two,target1,substitute1,target1_offset,target1_end,target2,substitute2,target2_offset,target2_end,orig1_logp,orig2_logp,orig_two_logp,ind_sub1_logp,ind_sub2_logp,sub_two_independent_logp,independent_score,seq_sub1_logp,seq_sub2_logp,sub_two_sequential_logp,sequential_score,orig_context_mean_nll,sub_context_mean_nll,orig_context_sum_nll,sub_context_sum_nll,orig_context_num_tokens,sub_context_num_tokens,context_score,orig_sentence_avg_logp,sub_sentence_avg_logp,whole_sentence_avg_logp_score,orig1_token_ids,orig2_token_ids,ind_sub1_token_ids,ind_sub2_token_ids,seq_sub1_token_ids,seq_sub2_token_ids,orig1_tokens,orig2_tokens,ind_sub1_tokens,ind_sub2_tokens,seq_sub1_tokens,seq_sub2_tokens
487,prolex,"not belong to you , can you imagine a boss will fire a good helper that he can help do verything?","not belong to you , can you imagine a boss will dismiss a good helper that he can assist do verything?",fire,dismiss,48,52,help,assist,79,83,-5.9375,-6.0,-11.9375,-8.1875,-9.875,-18.0625,6.125,-8.25,-9.0625,-17.3125,5.375,5.228604403409091,5.4430930397727275,115.029296875,119.748046875,22,22,0.2144886363636367,-5.228604403409091,-5.4430930397727275,0.2144886363636367,[3289],[1361],[5597],[10073],[5597],[10073],"[""Ġfire""]","[""Ġhelp""]","[""Ġdismiss""]","[""Ġassist""]","[""Ġdismiss""]","[""Ġassist""]"
488,prolex,"not belong to you , can you imagine a boss will fire a good helper that he can help do verything?","not belong to you , can you imagine a boss will sack a good helper that he can assist do verything?",fire,sack,48,52,help,assist,79,83,-5.9375,-6.0,-11.9375,-8.625,-9.875,-18.5,6.5625,-8.625,-10.0625,-18.6875,6.75,5.228604403409091,5.564541903409091,115.029296875,122.419921875,22,22,0.3359375,-5.228604403409091,-5.564541903409091,0.3359375,[3289],[1361],[34707],[10073],[34707],[10073],"[""Ġfire""]","[""Ġhelp""]","[""Ġsack""]","[""Ġassist""]","[""Ġsack""]","[""Ġassist""]"
489,prolex,"not belong to you , can you imagine a boss will fire a good helper that he can help do verything?","not belong to you , can you imagine a boss will terminate a good helper that he can assist do verything?",fire,terminate,48,52,help,assist,79,83,-5.9375,-6.0,-11.9375,-9.5,-9.875,-19.375,7.4375,-9.5,-8.9375,-18.4375,6.5,5.228604403409091,5.586558948863637,115.029296875,122.904296875,22,22,0.35795454545454586,-5.228604403409091,-5.586558948863637,0.35795454545454586,[3289],[1361],[24174],[10073],[24174],[10073],"[""Ġfire""]","[""Ġhelp""]","[""Ġterminate""]","[""Ġassist""]","[""Ġterminate""]","[""Ġassist""]"
490,prolex,"So when we think about making an advertisement, we must think about our budget, the field of our product and our sources for reserving customer demand.","So when we think about making an ad, we must think about our budget, the field of our product and our sources for reserving customer interest.",demand,interest,144,150,advertisement,ad,33,46,-5.84375,-7.65625,-13.5,-4.90625,-6.59375,-11.5,-2.0,-5.125,-6.65625,-11.78125,-1.71875,3.6353465113146552,3.721856478987069,105.425048828125,107.933837890625,29,29,0.0865099676724137,-3.6353465113146552,-3.721856478987069,0.0865099676724137,[4831],[28064],[1600],[519],[1600],[519],"[""Ġdemand""]","[""Ġadvertisement""]","[""Ġinterest""]","[""Ġad""]","[""Ġinterest""]","[""Ġad""]"
491,prolex,"So when we think about making an advertisement, we must think about our budget, the field of our product and our sources for reserving customer demand.","So when we think about making an ad, we must think about our budget, the field of our product and our sources for reserving customer need.",demand,need,144,150,advertisement,ad,33,46,-5.84375,-7.65625,-13.5,-7.40625,-6.59375,-14.0,0.5,-7.1875,-6.65625,-13.84375,0.34375,3.6353465113146552,3.7995100350215516,105.425048828125,110.185791015625,29,29,0.16416352370689635,-3.6353465113146552,-3.7995100350215516,0.16416352370689635,[4831],[28064],[878],[519],[878],[519],"[""Ġdemand""]","[""Ġadvertisement""]","[""Ġneed""]","[""Ġad""]","[""Ġneed""]","[""Ġad""]"
492,prolex,"So when we think about making an advertisement, we must think about our budget, the field of our product and our sources for reserving customer demand.","So when we think about making an ad, we must think about our budget, the field of our product and our sources for reserving customer desire.",demand,desire,144,150,advertisement,ad,33,46,-5.84375,-7.65625,-13.5,-9.1875,-6.59375,-15.78125,2.28125,-9.0,-6.65625,-15.65625,2.15625,3.6353465113146552,3.860595703125,105.425048828125,111.957275390625,29,29,0.22524919181034475,-3.6353465113146552,-3.860595703125,0.22524919181034475,[4831],[28064],[8327],[519],[8327],[519],"[""Ġdemand""]","[""Ġadvertisement""]","[""Ġdesire""]","[""Ġad""]","[""Ġdesire""]","[""Ġad""]"
493,prolex,The student cannot understand or develop the idea of changing the state of the water.,The pupil cannot understand or develop the idea of changing the condition of the water.,state,condition,66,71,student,pupil,4,11,-4.46875,-8.1875,-12.65625,-5.96875,-11.125,-17.09375,4.4375,-5.90625,-11.25,-17.15625,4.5,3.9721354166666667,4.269270833333334,59.58203125,64.0390625,15,15,0.2971354166666669,-3.9721354166666667,-4.269270833333334,0.2971354166666669,[1375],[5974],[1617],[35048],[1617],[35048],"[""Ġstate""]","[""Ġstudent""]","[""Ġcondition""]","[""Ġpupil""]","[""Ġcondition""]","[""Ġpupil""]"
494,prolex,"I think that companies or manufacturers are required to research the benefits of the products, even though they seemed much better.","I believe that companies or producers are required to research the benefits of the products, even though they seemed much better.",manufacturers,producers,26,39,think,believe,2,7,-5.90625,-3.15625,-9.0625,-6.90625,-5.125,-12.03125,2.96875,-7.625,-5.09375,-12.71875,3.65625,4.0246360085227275,4.064053622159091,88.5419921875,89.4091796875,22,22,0.03941761363636331,-4.0246360085227275,-4.064053622159091,0.03941761363636331,[16596],[1158],[18014],[2868],[18014],[2868],"[""Ġmanufacturers""]","[""Ġthink""]","[""Ġproducers""]","[""Ġbelieve""]","[""Ġproducers""]","[""Ġbelieve""]"
495,prolex,"When somebody spends a lot of power, time and effort, somebody becomes the rich guy.","When someone spends a lot of power, time and effort, somebody becomes the wealthy guy.",rich,wealthy,75,79,somebody,someone,5,13,-8.25,-8.1875,-16.4375,-9.3125,-5.53125,-14.84375,-1.59375,-9.5625,-5.53125,-15.09375,-1.34375,3.7705365349264706,3.9292853860294117,64.09912109375,66.7978515625,17,17,0.15874885110294112,-3.7705365349264706,-3.9292853860294117,0.15874885110294112,[6793],[11853],[20193],[3095],[20193],[3095],"[""Ġrich""]","[""Ġsomebody""]","[""Ġwealthy""]","[""Ġsomeone""]","[""Ġwealthy""]","[""Ġsomeone""]"
502,prolex,"So, young people seem to think that issue more exciting and enjoyable because they have not done it yet.","So, youthful people seem to think that issue more exciting and fun because they have not done it yet.",enjoyable,fun,60,69,young,youthful,4,9,-6.21875,-9.4375,-15.65625,-4.09375,-14.5,-18.59375,2.9375,-3.734375,-14.5,-18.234375,2.578125,3.978466796875,4.0568359375,79.5693359375,81.13671875,20,20,0.078369140625,-3.978466796875,-4.0568359375,0.078369140625,[30357],[2872],[794],[44098],[794],[44098],"[""Ġenjoyable""]","[""Ġyoung""]","[""Ġfun""]","[""Ġyouthful""]","[""Ġfun""]","[""Ġyouthful""]"
503,prolex,"So, young people seem to think that issue more exciting and enjoyable because they have not done it yet.","So, youthful people seem to think that issue more exciting and entertaining because they have not done it yet.",enjoyable,entertaining,60,69,young,youthful,4,9,-6.21875,-9.4375,-15.65625,-5.84375,-14.5,-20.34375,4.6875,-5.15625,-14.5,-19.65625,4.0,3.978466796875,4.16435546875,79.5693359375,83.287109375,20,20,0.18588867187500036,-3.978466796875,-4.16435546875,0.18588867187500036,[30357],[2872],[25945],[44098],[25945],[44098],"[""Ġenjoyable""]","[""Ġyoung""]","[""Ġentertaining""]","[""Ġyouthful""]","[""Ġentertaining""]","[""Ġyouthful""]"
504,prolex,"So, young people seem to think that issue more exciting and enjoyable because they have not done it yet.","So, youthful people seem to think that issue more exciting and amusing because they have not done it yet.",enjoyable,amusing,60,69,young,youthful,4,9,-6.21875,-9.4375,-15.65625,-7.96875,-14.5,-22.46875,6.8125,-6.46875,-14.5,-20.96875,5.3125,3.978466796875,4.2076171875,79.5693359375,84.15234375,20,20,0.22915039062500053,-3.978466796875,-4.2076171875,0.22915039062500053,[30357],[2872],[38420],[44098],[38420],[44098],"[""Ġenjoyable""]","[""Ġyoung""]","[""Ġamusing""]","[""Ġyouthful""]","[""Ġamusing""]","[""Ġyouthful""]"
507,prolex,The owner wants to earn money and the advertisements are always decorated and exaggerated.,The owner wants to earn money and the ads are always enhanced and exaggerated.,decorated,enhanced,64,73,advertisements,ads,38,52,-13.0,-10.1875,-23.1875,-10.0625,-8.875,-18.9375,-4.25,-10.5625,-8.8125,-19.375,-3.8125,5.057477678571429,4.744977678571429,70.8046875,66.4296875,14,14,-0.3125,-5.057477678571429,-4.744977678571429,-0.3125,[25701],[32933],[8655],[16557],[8655],[16557],"[""Ġdecorated""]","[""Ġadvertisements""]","[""Ġenhanced""]","[""Ġads""]","[""Ġenhanced""]","[""Ġads""]"
508,prolex,"In that case, I think it is better to ask someone who knows about the place a lot to guide us to avoid a dangerous situation.","In that case, I believe it is better to ask someone who knows about the place a lot to guide us to avoid a hazardous situation.",dangerous,hazardous,105,114,think,believe,16,21,-5.25,-2.65625,-7.90625,-9.375,-4.53125,-13.90625,6.0,-9.25,-4.59375,-13.84375,5.9375,2.716435185185185,2.9620949074074074,73.34375,79.9765625,27,27,0.24565972222222232,-2.716435185185185,-2.9620949074074074,0.24565972222222232,[8312],[1158],[30561],[2868],[30561],[2868],"[""Ġdangerous""]","[""Ġthink""]","[""Ġhazardous""]","[""Ġbelieve""]","[""Ġhazardous""]","[""Ġbelieve""]"
510,prolex,"In that case, I think it is better to ask someone who knows about the place a lot to guide us to avoid a dangerous situation.","In that case, I believe it is better to ask someone who knows about the place a lot to guide us to avoid a risky situation.",dangerous,risky,105,114,think,believe,16,21,-5.25,-2.65625,-7.90625,-7.34375,-4.53125,-11.875,3.96875,-7.21875,-4.59375,-11.8125,3.90625,2.716435185185185,2.896990740740741,73.34375,78.21875,27,27,0.1805555555555558,-2.716435185185185,-2.896990740740741,0.1805555555555558,[8312],[1158],[29198],[2868],[29198],[2868],"[""Ġdangerous""]","[""Ġthink""]","[""Ġrisky""]","[""Ġbelieve""]","[""Ġrisky""]","[""Ġbelieve""]"
511,prolex,"In that case, I think it is better to ask someone who knows about the place a lot to guide us to avoid a dangerous situation.","In that case, I believe it is better to ask someone who knows about the place a lot to guide us to avoid a threatening situation.",dangerous,threatening,105,114,think,believe,16,21,-5.25,-2.65625,-7.90625,-13.0625,-4.53125,-17.59375,9.6875,-13.0,-4.59375,-17.59375,9.6875,2.716435185185185,3.089337384259259,73.34375,83.412109375,27,27,0.37290219907407396,-2.716435185185185,-3.089337384259259,0.37290219907407396,[8312],[1158],[18844],[2868],[18844],[2868],"[""Ġdangerous""]","[""Ġthink""]","[""Ġthreatening""]","[""Ġbelieve""]","[""Ġthreatening""]","[""Ġbelieve""]"
512,prolex,The result of this activity affects the atmosphere a lot.,The outcome of this activity influences the atmosphere a lot.,affects,influences,28,35,result,outcome,4,10,-8.625,-7.25,-15.875,-9.25,-9.1875,-18.4375,2.5625,-7.6875,-9.25,-16.9375,1.0625,3.99375,4.309765625,39.9375,43.09765625,10,10,0.3160156249999999,-3.99375,-4.309765625,0.3160156249999999,[11852],[906],[16178],[6454],[16178],[6454],"[""Ġaffects""]","[""Ġresult""]","[""Ġinfluences""]","[""Ġoutcome""]","[""Ġinfluences""]","[""Ġoutcome""]"
513,prolex,The result of this activity affects the atmosphere a lot.,The outcome of this activity impacts the atmosphere a lot.,affects,impacts,28,35,result,outcome,4,10,-8.625,-7.25,-15.875,-9.5,-9.1875,-18.6875,2.8125,-7.9375,-9.25,-17.1875,1.3125,3.99375,4.318359375,39.9375,43.18359375,10,10,0.3246093750000001,-3.99375,-4.318359375,0.3246093750000001,[11852],[906],[16274],[6454],[16274],[6454],"[""Ġaffects""]","[""Ġresult""]","[""Ġimpacts""]","[""Ġoutcome""]","[""Ġimpacts""]","[""Ġoutcome""]"
514,prolex,The result of this activity affects the atmosphere a lot.,The outcome of this activity changes the atmosphere a lot.,affects,changes,28,35,result,outcome,4,10,-8.625,-7.25,-15.875,-8.375,-9.1875,-17.5625,1.6875,-8.0625,-9.25,-17.3125,1.4375,3.99375,4.437109375,39.9375,44.37109375,10,10,0.44335937500000044,-3.99375,-4.437109375,0.44335937500000044,[11852],[906],[2544],[6454],[2544],[6454],"[""Ġaffects""]","[""Ġresult""]","[""Ġchanges""]","[""Ġoutcome""]","[""Ġchanges""]","[""Ġoutcome""]"
516,prolex,"I would explain with an example,when i am doing my first semester of my undergraduate studies i usually do my assignments with out understanding them and with out any clear idea about the topic given. i used to submit my assignments in this way only . when","I would explain with an instance,when i am doing my first semester of my undergraduate studies i usually do my homework with out understanding them and with out any clear idea about the topic given. i used to submit my assignments in this way only . when",assignments,homework,110,121,example,instance,24,31,-2.265625,-0.33984375,-2.60546875,-2.765625,-6.15625,-8.921875,6.31640625,-2.46875,-6.15625,-8.625,6.01953125,3.414206991390306,3.653943120216837,167.296142578125,179.043212890625,49,49,0.23973612882653095,-3.414206991390306,-3.653943120216837,0.23973612882653095,[23768],[1650],[32110],[4227],[32110],[4227],"[""Ġassignments""]","[""Ġexample""]","[""Ġhomework""]","[""Ġinstance""]","[""Ġhomework""]","[""Ġinstance""]"
517,prolex,and you dont have to spend time trying to prove if a thing works right or wrong . One of the major reasons developed countries teach facts,and you dont have to spend time attempting to demonstrate if a thing works right or wrong . One of the major reasons developed countries teach facts,prove,demonstrate,42,47,trying,attempting,32,38,-7.4375,-3.9375,-11.375,-10.8125,-7.84375,-18.65625,7.28125,-9.625,-7.875,-17.5,6.125,4.277813251201923,4.6385028545673075,111.22314453125,120.60107421875,26,26,0.36068960336538414,-4.277813251201923,-4.6385028545673075,0.36068960336538414,[5276],[2820],[7568],[13756],[7568],[13756],"[""Ġprove""]","[""Ġtrying""]","[""Ġdemonstrate""]","[""Ġattempting""]","[""Ġdemonstrate""]","[""Ġattempting""]"
518,prolex,and you dont have to spend time trying to prove if a thing works right or wrong . One of the major reasons developed countries teach facts,and you dont have to spend time attempting to confirm if a thing works right or wrong . One of the major reasons developed countries teach facts,prove,confirm,42,47,trying,attempting,32,38,-7.4375,-3.9375,-11.375,-8.25,-7.84375,-16.09375,4.71875,-8.0,-7.875,-15.875,4.5,4.277813251201923,4.7010028545673075,111.22314453125,122.22607421875,26,26,0.42318960336538414,-4.277813251201923,-4.7010028545673075,0.42318960336538414,[5276],[2820],[6583],[13756],[6583],[13756],"[""Ġprove""]","[""Ġtrying""]","[""Ġconfirm""]","[""Ġattempting""]","[""Ġconfirm""]","[""Ġattempting""]"
519,prolex,and you dont have to spend time trying to prove if a thing works right or wrong . One of the major reasons developed countries teach facts,and you dont have to spend time attempting to validate if a thing works right or wrong . One of the major reasons developed countries teach facts,prove,validate,42,47,trying,attempting,32,38,-7.4375,-3.9375,-11.375,-8.9375,-7.84375,-16.78125,5.40625,-8.8125,-7.875,-16.6875,5.3125,4.277813251201923,4.611083984375,111.22314453125,119.88818359375,26,26,0.33327073317307665,-4.277813251201923,-4.611083984375,0.33327073317307665,[5276],[2820],[17813],[13756],[17813],[13756],"[""Ġprove""]","[""Ġtrying""]","[""Ġvalidate""]","[""Ġattempting""]","[""Ġvalidate""]","[""Ġattempting""]"
