row_idx,dataset,sentence,changed_sentence,prefix,suffix,target,substitute,orig_logp,sub_logp,orig_nll,sub_nll,score,orig_token_ids,sub_token_ids,orig_tokens,sub_tokens,orig_num_tokens,sub_num_tokens,orig_context_mean_nll,sub_context_mean_nll,orig_context_sum_nll,sub_context_sum_nll,orig_context_num_tokens,sub_context_num_tokens,context_score,orig_context_avg_logp,sub_context_avg_logp,context_logp_score
721,prolex,A software development company would always prefer to hire a student who had taken up Information Technology as a specialized course during college as it is expected that he would understand the work better which he is expected to perform during his job.,A software development company would always prefer to hire a student who had taken up Information Technology as a specialized subject during college as it is expected that he would understand the work better which he is expected to perform during his job.,A software development company would always prefer to hire a student who had taken up Information Technology as a specialized , during college as it is expected that he would understand the work better which he is expected to perform during his job.,course,subject,-1.0390625,-1.6640625,1.0390625,1.6640625,0.625,[2282],[2256],"[""Ġcourse""]","[""Ġsubject""]",1,1,2.96875,2.96875,127.5,127.5,43,43,0.0,-2.96875,-2.96875,0.0
722,prolex,A software development company would always prefer to hire a student who had taken up Information Technology as a specialized course during college as it is expected that he would understand the work better which he is expected to perform during his job.,A software development company would always prefer to hire a student who had taken up Information Technology as a specialized class during college as it is expected that he would understand the work better which he is expected to perform during his job.,A software development company would always prefer to hire a student who had taken up Information Technology as a specialized , during college as it is expected that he would understand the work better which he is expected to perform during his job.,course,class,-1.0390625,-7.15625,1.0390625,7.15625,6.1171875,[2282],[966],"[""Ġcourse""]","[""Ġclass""]",1,1,2.96875,3.0625,127.5,132.0,43,43,0.09375,-2.96875,-3.0625,0.09375
728,prolex,It was really fun to walk around the places with my friends.,It was really fun to stroll around the places with my friends.,It was really fun to , around the places with my friends.,walk,stroll,-5.5,-8.9375,5.5,8.9375,3.4375,[2940],[42121],"[""Ġwalk""]","[""Ġstroll""]",1,1,3.078125,3.375,37.0,40.5,12,12,0.296875,-3.078125,-3.375,0.296875
729,prolex,It was really fun to walk around the places with my friends.,It was really fun to wander around the places with my friends.,It was really fun to , around the places with my friends.,walk,wander,-5.5,-7.625,5.5,7.625,2.125,[2940],[34702],"[""Ġwalk""]","[""Ġwander""]",1,1,3.078125,3.1875,37.0,38.25,12,12,0.109375,-3.078125,-3.1875,0.109375
730,prolex,These bad things can increase the partnership between you and your friend.,These negative things can increase the partnership between you and your friend.,These , things can increase the partnership between you and your friend.,bad,negative,-8.5625,-9.0625,8.5625,9.0625,0.5,[3076],[4016],"[""Ġbad""]","[""Ġnegative""]",1,1,4.0625,3.9375,48.75,47.25,12,12,-0.125,-4.0625,-3.9375,-0.125
731,prolex,"When some students enter the university, they have trouble with their major.","When some students join the university, they have trouble with their major.",When some students ," the university, they have trouble with their major.",enter,join,-5.1875,-6.625,5.1875,6.625,1.4375,[4901],[6604],"[""Ġenter""]","[""Ġjoin""]",1,1,3.34375,3.53125,43.5,46.0,13,13,0.1875,-3.34375,-3.53125,0.1875
732,prolex,"First, if we understand ideas that in the book, or the professor explained, we can easily get a solution from similar situations orproblems.","First, if we understand concepts that in the book, or the professor explained, we can easily get a solution from similar situations orproblems.","First, if we understand "," that in the book, or the professor explained, we can easily get a solution from similar situations orproblems.",ideas,concepts,-11.1875,-9.375,11.1875,9.375,-1.8125,[5697],[12342],"[""Ġideas""]","[""Ġconcepts""]",1,1,4.375,4.1875,122.5,117.0,28,28,-0.1875,-4.375,-4.1875,-0.1875
733,prolex,"First, if we understand ideas that in the book, or the professor explained, we can easily get a solution from similar situations orproblems.","First, if we understand theories that in the book, or the professor explained, we can easily get a solution from similar situations orproblems.","First, if we understand "," that in the book, or the professor explained, we can easily get a solution from similar situations orproblems.",ideas,theories,-11.1875,-11.375,11.1875,11.375,0.1875,[5697],[11813],"[""Ġideas""]","[""Ġtheories""]",1,1,4.375,4.40625,122.5,123.5,28,28,0.03125,-4.375,-4.40625,0.03125
734,prolex,"When a young person has a problem like this, that he or she maybe has to sleep in the street, he/she can not look after the communities.","When a young individual has a problem like this, that he or she maybe has to sleep in the street, he/she can not look after the communities.",When a young ," has a problem like this, that he or she maybe has to sleep in the street, he/she can not look after the communities.",person,individual,-3.59375,-8.375,3.59375,8.375,4.78125,[1436],[2060],"[""Ġperson""]","[""Ġindividual""]",1,1,3.359375,3.546875,104.0,110.0,31,31,0.1875,-3.359375,-3.546875,0.1875
735,prolex,"Secondly, when I try new things that I have never experienced, I feel a sense of achievement.","Secondly, when I try new things that I have never experienced, I feel a sense of accomplishment.","Secondly, when I try new things that I have never experienced, I feel a sense of ",.,achievement,accomplishment,-4.03125,-3.390625,4.03125,3.390625,-0.640625,[19797],[42285],"[""Ġachievement""]","[""Ġaccomplishment""]",1,1,2.65625,2.609375,53.25,52.25,20,20,-0.046875,-2.65625,-2.609375,-0.046875
736,prolex,"Secondly, when I try new things that I have never experienced, I feel a sense of achievement.","Secondly, when I try new things that I have never experienced, I feel a sense of success.","Secondly, when I try new things that I have never experienced, I feel a sense of ",.,achievement,success,-4.03125,-6.46875,4.03125,6.46875,2.4375,[19797],[2323],"[""Ġachievement""]","[""Ġsuccess""]",1,1,2.65625,2.78125,53.25,55.5,20,20,0.125,-2.65625,-2.78125,0.125
737,prolex,he or she must know the concept of the seminar clearly and thoroughly.,he or she must know the concept of the workshop clearly and thoroughly.,he or she must know the concept of the , clearly and thoroughly.,seminar,workshop,-10.3125,-9.875,10.3125,9.875,-0.4375,[44588],[22586],"[""Ġseminar""]","[""Ġworkshop""]",1,1,4.21875,4.25,55.0,55.25,13,13,0.03125,-4.21875,-4.25,0.03125
739,prolex,he or she must know the concept of the seminar clearly and thoroughly.,he or she must know the concept of the conference clearly and thoroughly.,he or she must know the concept of the , clearly and thoroughly.,seminar,conference,-10.3125,-9.5,10.3125,9.5,-0.8125,[44588],[8059],"[""Ġseminar""]","[""Ġconference""]",1,1,4.21875,4.1875,55.0,54.5,13,13,-0.03125,-4.21875,-4.1875,-0.03125
740,prolex,he or she must know the concept of the seminar clearly and thoroughly.,he or she must know the concept of the lecture clearly and thoroughly.,he or she must know the concept of the , clearly and thoroughly.,seminar,lecture,-10.3125,-8.625,10.3125,8.625,-1.6875,[44588],[22077],"[""Ġseminar""]","[""Ġlecture""]",1,1,4.21875,4.0,55.0,52.0,13,13,-0.21875,-4.21875,-4.0,-0.21875
741,prolex,he or she must know the concept of the seminar clearly and thoroughly.,he or she must know the concept of the forum clearly and thoroughly.,he or she must know the concept of the , clearly and thoroughly.,seminar,forum,-10.3125,-9.1875,10.3125,9.1875,-1.125,[44588],[12209],"[""Ġseminar""]","[""Ġforum""]",1,1,4.21875,4.28125,55.0,55.5,13,13,0.0625,-4.21875,-4.28125,0.0625
742,prolex,Bank of Tokyo Mitsubishi made a lay off last year. 2000 workers were dismissed.,Bank of Tokyo Mitsubishi made a lay off last year. 2000 employees were dismissed.,Bank of Tokyo Mitsubishi made a lay off last year. 2000 , were dismissed.,workers,employees,-4.3125,-1.9296875,4.3125,1.9296875,-2.3828125,[5820],[6171],"[""Ġworkers""]","[""Ġemployees""]",1,1,3.890625,3.75,70.0,67.5,18,18,-0.140625,-3.890625,-3.75,-0.140625
743,prolex,Bank of Tokyo Mitsubishi made a lay off last year. 2000 workers were dismissed.,Bank of Tokyo Mitsubishi made a lay off last year. 2000 staff were dismissed.,Bank of Tokyo Mitsubishi made a lay off last year. 2000 , were dismissed.,workers,staff,-4.3125,-4.375,4.3125,4.375,0.0625,[5820],[4750],"[""Ġworkers""]","[""Ġstaff""]",1,1,3.890625,3.921875,70.0,70.5,18,18,0.03125,-3.890625,-3.921875,0.03125
744,prolex,Bank of Tokyo Mitsubishi made a lay off last year. 2000 workers were dismissed.,Bank of Tokyo Mitsubishi made a lay off last year. 2000 personnel were dismissed.,Bank of Tokyo Mitsubishi made a lay off last year. 2000 , were dismissed.,workers,personnel,-4.3125,-6.4375,4.3125,6.4375,2.125,[5820],[11570],"[""Ġworkers""]","[""Ġpersonnel""]",1,1,3.890625,4.0,70.0,72.0,18,18,0.109375,-3.890625,-4.0,0.109375
746,prolex,"Once we feel tired during some part of a trip,we can stop and have a rest,we can have a drink in the cafe along the way ,too.","Once we feel weary during some part of a trip,we can stop and have a rest,we can have a drink in the cafe along the way ,too.",Once we feel ," during some part of a trip,we can stop and have a rest,we can have a drink in the cafe along the way ,too.",tired,weary,-5.96875,-9.5,5.96875,9.5,3.53125,[11870],[35725],"[""Ġtired""]","[""Ġweary""]",1,1,3.25,3.40625,104.0,109.0,32,32,0.15625,-3.25,-3.40625,0.15625
747,prolex,"Once we feel tired during some part of a trip,we can stop and have a rest,we can have a drink in the cafe along the way ,too.","Once we feel drained during some part of a trip,we can stop and have a rest,we can have a drink in the cafe along the way ,too.",Once we feel ," during some part of a trip,we can stop and have a rest,we can have a drink in the cafe along the way ,too.",tired,drained,-5.96875,-7.34375,5.96875,7.34375,1.375,[11870],[31817],"[""Ġtired""]","[""Ġdrained""]",1,1,3.25,3.5,104.0,112.0,32,32,0.25,-3.25,-3.5,0.25
