row_idx,dataset,sentence,changed_sentence,prefix,suffix,target,substitute,orig_logp,sub_logp,orig_nll,sub_nll,score,orig_token_ids,sub_token_ids,orig_tokens,sub_tokens,orig_num_tokens,sub_num_tokens,orig_context_mean_nll,sub_context_mean_nll,orig_context_sum_nll,sub_context_sum_nll,orig_context_num_tokens,sub_context_num_tokens,context_score,orig_context_avg_logp,sub_context_avg_logp,context_logp_score
1029,swords,"Sales for the full year were $6.6 billion, up 13% from $5.8 billion.  

Ralston said its restructuring costs include the phase-out of a battery facility in Greenville, N.C., the recent closing of a Hostess cake bakery in Cincinnati and a reduction in staff throughout the company. The battery plant, which makes rechargeable nickel cadmium and carbon zinc products, will be closed over the next year or so, a spokesman said.","Sales for the full year were $6.6 billion, up 13% from $5.8 billion.  

Ralston said its restructuring expense include the phase-out of a battery facility in Greenville, N.C., the recent closing of a Hostess cake bakery in Cincinnati and a reduction in staff throughout the company. The battery plant, which makes rechargeable nickel cadmium and carbon zinc products, will be closed over the next year or so, a spokesman said.","Sales for the full year were $6.6 billion, up 13% from $5.8 billion.  

Ralston said its restructuring "," include the phase-out of a battery facility in Greenville, N.C., the recent closing of a Hostess cake bakery in Cincinnati and a reduction in staff throughout the company. The battery plant, which makes rechargeable nickel cadmium and carbon zinc products, will be closed over the next year or so, a spokesman said.",costs,expense,-2.453125,-6.28125,2.453125,6.28125,3.828125,[4815],[14247],"[""Ġcosts""]","[""Ġexpense""]",1,1,2.546875,2.625,252.0,260.0,99,99,0.078125,-2.546875,-2.625,0.078125
1030,swords,"He may be more famous than you."" 
                 ""Imagine that."" I remembered an article in The Medusa and a photo of a work in
                    which 100-peso notes fell like confetti onto a small Undersider, sexlessly young
                    in grimy, oversized clothing.","He may be more famous than you."" 
                 ""Consider that."" I remembered an article in The Medusa and a photo of a work in
                    which 100-peso notes fell like confetti onto a small Undersider, sexlessly young
                    in grimy, oversized clothing.","He may be more famous than you."" 
                 """," that."" I remembered an article in The Medusa and a photo of a work in
                    which 100-peso notes fell like confetti onto a small Undersider, sexlessly young
                    in grimy, oversized clothing.",Imagine,Consider,-8.5625,-8.625,8.5625,8.625,0.0625,[38989],[16628],"[""Imagine""]","[""Consider""]",1,1,4.625,4.65625,278.0,280.0,60,60,0.03125,-4.625,-4.65625,0.03125
1031,swords,"'Nights with Karl
                    and Groucho.' It was before your time."" 
                 ""Oh.""","'Nights with Karl
                    and Groucho.' It was before your moment."" 
                 ""Oh.""","'Nights with Karl
                    and Groucho.' It was before your ","."" 
                 ""Oh.""",time,moment,-0.37890625,-8.8125,0.37890625,8.8125,8.43359375,[673],[2774],"[""Ġtime""]","[""Ġmoment""]",1,1,4.75,5.125,104.5,112.5,22,22,0.375,-4.75,-5.125,0.375
1032,swords,"""Relax,"" I said. ""It's easy for me to turn one down."" 
                 He glanced at me and decided I was joking.","""Relax,"" I said. ""It's simple for me to turn one down."" 
                 He glanced at me and decided I was joking.","""Relax,"" I said. ""It's "," for me to turn one down."" 
                 He glanced at me and decided I was joking.",easy,simple,-5.59375,-7.21875,5.59375,7.21875,1.625,[3477],[2969],"[""Ġeasy""]","[""Ġsimple""]",1,1,3.34375,3.515625,97.0,102.0,29,29,0.171875,-3.34375,-3.515625,0.171875
1034,swords,"Her eyes became circles at the idea of being, as she undoubtedly thought it,
                    immortalized by Emil Malaquez. Catching herself, she said casually, ""Oh..."" And
                    then she smiled, laughed loudly at herself in the way that always made me think
                    how much I loved her, and said, ""My God, yes, yes, yes!"" For a perfect moment,
                    Emil and Tasha and I were one entity, laughing until our lungs hurt.","Her eyes became circles at the idea of being, as she undoubtedly thought it,
                    immortalized by Emil Malaquez. Catching herself, she said casually, ""Oh..."" And
                    then she smiled, laughed loudly at herself in the way that always made me recall
                    how much I loved her, and said, ""My God, yes, yes, yes!"" For a perfect moment,
                    Emil and Tasha and I were one entity, laughing until our lungs hurt.","Her eyes became circles at the idea of being, as she undoubtedly thought it,
                    immortalized by Emil Malaquez. Catching herself, she said casually, ""Oh..."" And
                    then she smiled, laughed loudly at herself in the way that always made me ","
                    how much I loved her, and said, ""My God, yes, yes, yes!"" For a perfect moment,
                    Emil and Tasha and I were one entity, laughing until our lungs hurt.",think,recall,-3.609375,-8.375,3.609375,8.375,4.765625,[1158],[6983],"[""Ġthink""]","[""Ġrecall""]",1,1,3.3125,3.3125,338.0,338.0,102,102,0.0,-3.3125,-3.3125,0.0
1035,swords,"It's not easy for me to ask a favor."" 
                 ""Relax,"" I said. ""It's easy for me to turn one down.""","It's not easy for me to ask a favor."" 
                 ""Relax,"" I express. ""It's easy for me to turn one down.""","It's not easy for me to ask a favor."" 
                 ""Relax,"" I ",". ""It's easy for me to turn one down.""",said,express,-1.0390625,-11.8125,1.0390625,11.8125,10.7734375,[753],[3890],"[""Ġsaid""]","[""Ġexpress""]",1,1,3.0625,3.46875,92.0,104.0,30,30,0.40625,-3.0625,-3.46875,0.40625
1036,swords,"He says we should come through now, immediately, before the probe is
reported late.""

""Harmon, tell that good for nothing son of a beta to get his hindquarters
through the gate and back here NOW, or I'll open fire on him when we come back
through."" Tara fumed.","He says we should come through now, immediately, before the probe is
reported late.""

""Harmon, notify that good for nothing son of a beta to get his hindquarters
through the gate and back here NOW, or I'll open fire on him when we come back
through."" Tara fumed.","He says we should come through now, immediately, before the probe is
reported late.""

""Harmon, "," that good for nothing son of a beta to get his hindquarters
through the gate and back here NOW, or I'll open fire on him when we come back
through."" Tara fumed.",tell,notify,-4.90625,-11.25,4.90625,11.25,6.34375,[2028],[24651],"[""Ġtell""]","[""Ġnotify""]",1,1,3.9375,4.0625,260.0,268.0,66,66,0.125,-3.9375,-4.0625,0.125
1037,swords,"""A confession, and then a request. And then you must forgive me
                    for being so forward. It's not easy for me to ask a favor.""","""A confession, and then a request. And then you must excuse me
                    for being so forward. It's not easy for me to ask a favor.""","""A confession, and then a request. And then you must "," me
                    for being so forward. It's not easy for me to ask a favor.""",forgive,excuse,-5.5,-7.0625,5.5,7.0625,1.5625,[23697],[16267],"[""Ġforgive""]","[""Ġexcuse""]",1,1,3.5,3.484375,112.0,111.5,32,32,-0.015625,-3.5,-3.484375,-0.015625
1038,swords,"My last show --"" 
                 "" --was glorious!"" Tasha said.","My last show --"" 
                 "" --was memorable!"" Tasha said.","My last show --"" 
                 "" --was ","!"" Tasha said.",glorious,memorable,-9.75,-8.375,9.75,8.375,-1.375,[28548],[27795],"[""Ġglorious""]","[""Ġmemorable""]",1,1,6.09375,6.28125,91.5,94.0,15,15,0.1875,-6.09375,-6.28125,0.1875
1039,swords,"I do not plan to write a book: this narrative must move more quickly. Tasha and
                    I became lovers that evening, after a good dinner of paella at her apartment. I
                    made some small joke afterward, about approving of her firm's business
                    incentives, and she cried.","I do not plan to write a book: this narrative must move more quickly. Tasha and
                    I became lovers that evening, after a proper dinner of paella at her apartment. I
                    made some small joke afterward, about approving of her firm's business
                    incentives, and she cried.","I do not plan to write a book: this narrative must move more quickly. Tasha and
                    I became lovers that evening, after a "," dinner of paella at her apartment. I
                    made some small joke afterward, about approving of her firm's business
                    incentives, and she cried.",good,proper,-5.125,-7.75,5.125,7.75,2.625,[1175],[1463],"[""Ġgood""]","[""Ġproper""]",1,1,4.0625,4.0625,255.0,256.0,63,63,0.0,-4.0625,-4.0625,0.0
1040,swords,"""Too bad. If I thought he could free me from you --"" 
                 ""Hah!""","""Too bad. If I guess he could free me from you --"" 
                 ""Hah!""","""Too bad. If I "," he could free me from you --"" 
                 ""Hah!""",thought,guess,-5.71875,-8.5,5.71875,8.5,2.78125,[1869],[5476],"[""Ġthought""]","[""Ġguess""]",1,1,4.625,5.0625,92.5,101.5,20,20,0.4375,-4.625,-5.0625,0.4375
1042,swords,"Mr. Reupke was one of three executives on Reuters's eight-person executive committee who didn't also serve on the company's board of directors. ""If I were choosing the people of tomorrow, I would have chosen the people who are now on the board,"" he said.  

A Reuters spokesman said the departure reflects ""no change in strategy or profits.""","Mr. Reupke was one of three executives on Reuters's eight-person executive committee who didn't also serve on the company's board of directors. ""If I were decide the people of tomorrow, I would have chosen the people who are now on the board,"" he said.  

A Reuters spokesman said the departure reflects ""no change in strategy or profits.""","Mr. Reupke was one of three executives on Reuters's eight-person executive committee who didn't also serve on the company's board of directors. ""If I were "," the people of tomorrow, I would have chosen the people who are now on the board,"" he said.  

A Reuters spokesman said the departure reflects ""no change in strategy or profits.""",choosing,decide,-8.0625,-14.4375,8.0625,14.4375,6.375,[13887],[7617],"[""Ġchoosing""]","[""Ġdecide""]",1,1,3.015625,3.171875,223.0,235.0,74,74,0.15625,-3.015625,-3.171875,0.15625
